monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
LVV0180100,Nitrite,2001,0.0634,9
ATFW10000027,Nitrate,2001,3.029296,12
SIV6210,Total organic carbon (TOC),2001,3.05,4
CZPB0174,Nitrite,2001,0.005,2
LVD4870200,BOD5,2001,1.849136,10
HU101179583,Chlorophyll a,2001,6.4692,26
ATPG30800422,Nitrate,2001,44.55,1
SE713404-172465,Nitrate,2001,0.0225,4
FISW_524,Total organic carbon (TOC),2001,9.2,1
FRDR06188500,Nitrate,2001,0.505721,12
ATFW61400137,BOD5,2001,1.92917,24
PL02S1201_1018,Phosphate,2001,0.5004,12
FRBSS000FHGE,Nitrate,2001,29.966667,3
ATPG60116242,Nitrate,2001,41.35,1
BG4ST00661MS530,Nitrate,2001,2.572107,12
LVV0130100,Nitrite,2001,0.0082,9
RO31100,BOD5,2001,2.8,12
ATFW31200037,Nitrate,2001,2.434851,11
FRBSS000HPXA,Nitrate,2001,26.8,6
ATPG10003082,Nitrate,2001,155.0,1
SE644987-152393,Ammonium,2001,0.018239,4
ES030ESPFTA55210001,Nitrate,2001,0.00076,12
ATPG54100622,Ammonium,2001,0.01,1
SE713131-144608,Total organic carbon (TOC),2001,6.325,4
ATPG32400122,Ammonium,2001,0.01,1
ESIBA518,Ammonium,2001,0.832782,6
DK71-295-1,Nitrate,2001,15.0,1
FRDR06001000,Ammonium,2001,0.061162,12
SE744629-167999,Chlorophyll a,2001,1.7,4
FRCR02000010,Total phosphorus,2001,0.1914,4
CZVB0349,Nitrate,2001,14.855,2
EESJA5524000,Phosphate,2001,0.011167,6
FISW_131,Total phosphorus,2001,0.2045,41
RO42550,BOD5,2001,2.1,12
DKMONLW32000011,Secchi depth,2001,2.06476,17
FRBSS001ASBN,Nitrate,2001,11.6,6
FRBSS001KCPB,Nitrate,2001,66.0,1
SE642489-151724,Phosphate,2001,0.0015,8
CZPOD_1141,Phosphate,2001,0.04,12
FISW_451,Total phosphorus,2001,0.024,4
FISW_752,Nitrate,2001,1.5808,23
FRBSS002GUVH,Nitrate,2001,21.275,4
FRFR05084000,Chlorophyll a,2001,3.2589,8
ATPG31900702,Nitrate,2001,7.0575,1
FRER06217500,Total phosphorus,2001,0.0536,4
DESM_NW003001,Ammonium,2001,0.122924,13
PL02S1201_1032,Nitrite,2001,0.0205,24
FISW_932,Nitrate,2001,0.063,2
SIJ0203,Nitrate,2001,0.369865,8
SE615899-136823,Phosphate,2001,0.01125,4
FISW_931,Total phosphorus,2001,0.015,3
ES030ESPFTA60505003,BOD5,2001,12.2727,11
FRBSS001HVKW,Nitrate,2001,59.4,1
ES050ESPF10203,Nitrate,2001,5.635004,3
FRBSS002ELEJ,Nitrate,2001,32.1,1
SKS601092,Nitrate,2001,5.1275,4
ATPG10002962,Ammonium,2001,0.01,1
BERW_04130,BOD5,2001,2.1385,13
HU101179170,Nitrite,2001,0.0153,26
FISW_854,Phosphate,2001,0.0193,14
NL94_KEIZVR,Nitrite,2001,0.0469,14
CYR1-3-5-05,Nitrite,2001,0.00499,1
DESM_SH_126029,Nitrate,2001,1.039663,13
ATFW61400137,Total organic carbon (TOC),2001,2.2375,24
PT432T740,Ammonium,2001,0.01,2
DESM_DEBY_13306,Phosphate,2001,0.03,26
SE633344-130068,Chlorophyll a,2001,4.06667,3
ATPG53100062,Ammonium,2001,0.005,1
SIV4862,Total phosphorus,2001,0.02,6
HU100356712,Total phosphorus,2001,1.9676,26
FRBSS000GWSB,Nitrate,2001,32.15,2
ES030ESPFTA62808001,Ammonium,2001,2.330751,8
ATPG20812052,Nitrite,2001,0.00328,1
SE641827-139990,Phosphate,2001,0.0093,12
FISW_3304,Nitrate,2001,0.2245,4
BG1VT09931MS080,BOD5,2001,0.985,2
SE669587-134006,Total organic carbon (TOC),2001,8.975,4
FISW_126,Nitrate,2001,0.8429,31
BG1YN00319MS030,Phosphate,2001,0.22983,12
FRFR05126000,Nitrate,2001,3.302037,11
ATPG10003092,Nitrate,2001,25.375,1
PL01S0801_1356,Nitrite,2001,0.0739,22
FRBSS001SKZE,Nitrate,2001,20.0,2
DESM_DEBY_11444,Phosphate,2001,0.04,26
CZVP7500,Ammonium,2001,0.05,2
RO43500,BOD5,2001,2.2,12
PL02S0101_0456,Nitrate,2001,2.286595,26
HU101179457,Phosphate,2001,0.1776,26
HU101178405,Chlorophyll a,2001,5.9,1
FISW_1039,Chlorophyll a,2001,7.0,2
ATPG32100102,Nitrate,2001,3.3875,1
ES060ESPFMA1426,BOD5,2001,4.3125,16
HU101179354,Ammonium,2001,0.219863,26
ATPG53100032,Nitrate,2001,6.865,1
FRBSS001RSSQ,Nitrate,2001,29.333333,3
BG1IS00061MS160,Phosphate,2001,0.219724,11
PL02S0101_0526,Total phosphorus,2001,0.1569,26
PT317T225,Nitrate,2001,8.73,1
ES040ESPF000400692,Nitrate,2001,2.281655,8
IT09S1263,Ammonium,2001,0.077752,11
FISW_808,Phosphate,2001,0.0015,4
FISW_199,Chlorophyll a,2001,10.22,5
FISW_165,Phosphate,2001,0.012,2
FISW_996,Nitrate,2001,0.1286,7
ES030ESPFTA58501001,Ammonium,2001,0.637643,5
ES030ESPFTA60505003,Nitrite,2001,0.27443,11
SE700057-152778,Phosphate,2001,0.002,11
DESM_DEBY_20256,Nitrate,2001,4.8002,26
FRB1R02106600,Chlorophyll a,2001,5.3216,12
HU101179594,Total phosphorus,2001,0.1579,26
DEGM_HE_10375,Nitrate,2001,1.2,1
SKIDK115,Nitrate,2001,1.081845,12
NO026-41199,Total organic carbon (TOC),2001,1.5,1
ES020ESPF004300030,Nitrate,2001,3.825629,12
FISW_459,Total phosphorus,2001,0.006,2
ES030ESPFTA56301003,Nitrate,2001,0.822284,4
FISW_238,Total phosphorus,2001,0.053,2
LV009IMAA8_685,Nitrate,2001,0.3544,1
BEVL_VMM_72000,Nitrite,2001,0.166314,16
ATPG10003062,Ammonium,2001,0.028875,1
FRBSS001HZRJ,Nitrate,2001,17.0,4
LVE0310100,Phosphate,2001,0.0925,4
SE665144-139321,Total organic carbon (TOC),2001,11.325,4
ATPG53100072,Nitrite,2001,0.01,1
FISW_2515,Ammonium,2001,0.01599,2
PL01S0302_0193,Chlorophyll a,2001,2.3,8
RO14280,Ammonium,2001,2.83016,12
FRCR02067600,Ammonium,2001,0.086946,13
SKS733695,Nitrite,2001,0.00625,2
NO104-40952,Total organic carbon (TOC),2001,0.313333,3
ATPG30800652,Nitrite,2001,0.01,1
LV330STID8_9670,Nitrate,2001,12.404,1
ES091R0157,Phosphate,2001,0.027178,3
ATPG10003012,Ammonium,2001,0.011,1
FRBSS000UJJG,Nitrate,2001,49.15,2
SE691365-156127,Chlorophyll a,2001,3.13333,3
ITAN-06102,Nitrate,2001,1.3,1
PT206C13,Nitrate,2001,3.75,2
CZVP7221,Nitrite,2001,0.0125,2
FISW_194,Secchi depth,2001,6.9,2
FRGR04074000,Nitrate,2001,5.550331,12
FRDR06003600,Total phosphorus,2001,0.1276,8
ES040ESPF000400711,BOD5,2001,1.61,10
CZPP0848,Nitrite,2001,0.005,2
ATKK31900522,Nitrate,2001,5.7075,1
ES050ESPF40303,Nitrite,2001,0.070406,12
CZVP8503,Ammonium,2001,0.05,2
FRCR02025500,Ammonium,2001,0.072155,17
SKS726592,Nitrate,2001,5.985,4
FISW_143,Total phosphorus,2001,0.014,2
ATPG31200322,Nitrite,2001,0.01,1
AT307728,Nitrite,2001,0.01,1
BG4ME00292MS905,BOD5,2001,4.1,5
HU101178519,Chlorophyll a,2001,15.073,26
FRBSS001AQLP,Nitrate,2001,52.666667,3
FRBSS001YTGF,Nitrate,2001,6.5,2
CZVP8447,Nitrate,2001,1.0,2
FISW_198,Nitrate,2001,0.549,4
SE660804-142742,Phosphate,2001,0.00125,4
SE705438-167938,Nitrate,2001,0.0532,11
FISW_410,Phosphate,2001,0.003,2
ATPG32300122,Ammonium,2001,0.01,1
ATPG40301022,Ammonium,2001,0.01,1
FISW_794,Nitrate,2001,0.0184,4
HU101178966,Chlorophyll a,2001,11.143,14
PL01S0801_1353,Nitrite,2001,0.0059,12
SE663617-160579,Ammonium,2001,0.076552,12
ES020ESPF004300041,Nitrite,2001,0.194029,4
ATFW54110087,Total phosphorus,2001,0.039529,24
NL60_OGELE900,Nitrate,2001,4.86667,12
NO067-42840,Dissolved organic carbon (DOC),2001,3.6,3
FRFR05148000,Total phosphorus,2001,0.0268,6
ATFW73100517,BOD5,2001,0.57375,12
DESM_NW318103,Ammonium,2001,0.499689,12
SE643167-140119,Total organic carbon (TOC),2001,14.7083,12
FRDR06162000,Nitrate,2001,0.581024,11
CZPVL_1051,Chlorophyll a,2001,33.17,12
ATPG70333062,Nitrate,2001,7.74,1
DESM_SH_120003,Total organic carbon (TOC),2001,8.2,13
LTR40,BOD5,2001,1.795946,12
SE695220-143383,Secchi depth,2001,2.13333,3
ES040ESPF000400067,Nitrate,2001,5.218447,9
CZVP7720,Nitrite,2001,0.0243,2
DESM_HE_284,Total phosphorus,2001,0.164,25
SE650164-131327,Ammonium,2001,0.058664,12
HU101178519,Phosphate,2001,0.0915,26
FRCR02092000,Nitrite,2001,0.117501,8
EESJA1354000,Total phosphorus,2001,0.0381,12
SE751252-175433,Total phosphorus,2001,0.005,4
FRDR06134000,Total phosphorus,2001,0.0659,4
DESM_HE_284,Ammonium,2001,0.107933,25
ATPG20803032,Nitrite,2001,0.00328,1
ATKK40709022,Nitrite,2001,0.005,1
PL01S1501_1844,Nitrite,2001,0.0089,24
RO10100,Ammonium,2001,0.435409,12
FISW_1057,Ammonium,2001,0.049969,7
EESJA3413000,Nitrite,2001,0.0188,12
SKS736592,Nitrate,2001,2.5,2
FISW_453,Nitrate,2001,0.098,2
FISW_615,Nitrate,2001,0.074,4
BG3AR00773MS0270,Nitrate,2001,1.186049,12
BG2KA04741MS021,BOD5,2001,2.559,11
FISW_11,Nitrate,2001,0.0572,18
NO027-38543,Total organic carbon (TOC),2001,1.294118,17
FRBSS002CKZK,Nitrate,2001,7.925,4
ATPG30800732,Ammonium,2001,0.035575,1
CZPVL_1041,BOD5,2001,2.86,12
PL01S1301_1669,Chlorophyll a,2001,24.2667,12
HU101178494,Ammonium,2001,0.154904,24
IT0801000500,Total phosphorus,2001,0.138333,12
FRFR05131000,Total phosphorus,2001,0.1132,13
IT13FU28P,Nitrate,2001,7.7,1
FRHR03254770,Chlorophyll a,2001,2.3409,6
PL07S0801_0078,Ammonium,2001,0.22526,26
DESM_NW265901,Total phosphorus,2001,0.171,13
FISW_1060,Nitrate,2001,0.0446,11
PL02S1401_1324,Ammonium,2001,0.732844,12
FISW_153,Ammonium,2001,0.035978,2
ES014ESPF14-RW-11-060,Nitrite,2001,0.012787,2
HU101178966,Secchi depth,2001,1.04643,14
FISW_549,Total organic carbon (TOC),2001,8.9,1
PL01S1001_1507,Nitrate,2001,1.619267,12
FISW_195,Ammonium,2001,0.020987,2
ATPG54106942,Ammonium,2001,0.01,1
ESCHC03_3011,Nitrite,2001,0.00304,1
IT03N00819IR1,Phosphate,2001,0.025784,11
ATPG80401252,Nitrite,2001,0.005,1
EESJA6896000,BOD5,2001,1.867843,6
FISW_775,Total organic carbon (TOC),2001,16.6,5
DEGM_DEBW_11-366-4,Ammonium,2001,0.01,1
BG3AR00159MS0040,BOD5,2001,6.124,12
LVV0430100,Total phosphorus,2001,0.0485,10
SE749870-169055,Total organic carbon (TOC),2001,2.35,12
FRFR05052000,Nitrate,2001,1.133747,10
SIV5110,Ammonium,2001,1.372076,6
ES020ESPF004300079,Nitrite,2001,0.017049,12
HU101179550,Nitrate,2001,0.645327,26
EESJA8841000,Nitrate,2001,2.035885,12
NO084-38524,Total organic carbon (TOC),2001,1.6,1
SE623695-142465,Total phosphorus,2001,0.006,2
DESM_DEST_310140_A,Ammonium,2001,0.139913,25
FRBSS002CFCM,Nitrate,2001,9.7,1
SE628430-132237,Total organic carbon (TOC),2001,10.9333,12
PT309T32,Nitrate,2001,8.34,2
LV051DAUA7_9695,Nitrate,2001,1.2404,1
SE669587-134006,Ammonium,2001,0.020737,4
DESM_NW000103,Total organic carbon (TOC),2001,3.3,26
ATPG61022232,Ammonium,2001,0.005,1
PL02S1201_1035,Ammonium,2001,0.362275,12
FRBSS000FEAC,Nitrate,2001,31.65,2
PT317T235,Ammonium,2001,0.01,1
PL01S1301_1725,Chlorophyll a,2001,4.775,4
ES030ESPFTA56301002,Nitrate,2001,0.945914,8
DESM_DENI_12046,Nitrite,2001,0.026,26
FISW_615,Total phosphorus,2001,0.044,4
FRFR05095000,BOD5,2001,2.2276,6
FRBSS001VRZR,Nitrate,2001,4.0,3
HU101179480,Nitrate,2001,0.980441,25
FRFR05156950,Phosphate,2001,0.2801,14
FRHR03048000,Phosphate,2001,0.0761,7
DEGM_DERP_2517250600,Ammonium,2001,0.015,4
PL01S0201_0784,Nitrite,2001,0.0162,24
ES050ESPF10502,Ammonium,2001,0.21651,4
SE617263-135608,Total phosphorus,2001,0.0608,24
SKS601191,Ammonium,2001,0.04,4
DESM_DERP_2599511100,Total phosphorus,2001,0.137,26
LVV0060100,Phosphate,2001,0.0324,9
FISW_826,Phosphate,2001,0.0383,13
PT509A17,Nitrate,2001,51.8,2
FRBSS000HKMY,Nitrate,2001,44.725,4
BERW_00360,Phosphate,2001,0.3023,13
ATPG54100642,Ammonium,2001,0.005,1
FISW_499,Nitrate,2001,0.106,2
FRDR06001000,Chlorophyll a,2001,3.8516,6
LV630SKAD11_22605,Nitrate,2001,0.3101,1
DEGM_42340003,Ammonium,2001,0.12,1
ATPG32400172,Nitrate,2001,1.0,1
NO001-38541,Total organic carbon (TOC),2001,8.807692,26
SE652177-159038,Ammonium,2001,0.03198,4
RO24100,BOD5,2001,3.5,12
FISW_684,Total phosphorus,2001,0.05,3
BERW_02280,Nitrite,2001,0.464403,13
CZVP7718,Nitrate,2001,90.475,2
ES040ESPF000400067,Phosphate,2001,0.22224,7
ATPG54206612,Nitrate,2001,3.82,1
NO151-38520,Phosphate,2001,0.00195,10
DKMONLW21000990,Ammonium,2001,0.037076,19
SE729186-178575,Nitrate,2001,0.0287,12
SE642489-151724,Total phosphorus,2001,0.006875,8
RO129400,Nitrate,2001,0.858836,12
FRDR06080975,Nitrate,2001,3.421942,3
FRBSS000GCNR,Nitrate,2001,5.383333,6
FRBSS000MQSU,Nitrate,2001,13.0,1
FISW_504,Chlorophyll a,2001,3.2,1
DEGM_DEMV_24410014,Nitrate,2001,0.313,2
LTR62,Ammonium,2001,0.038776,12
BG1RL00001MS020,BOD5,2001,4.933,12
HU101178531,Nitrite,2001,0.0142,28
CZVP7713,Ammonium,2001,0.05,2
ATFW31000067,Nitrite,2001,0.014253,12
SE703847-162474,Nitrate,2001,0.0576,12
SKS601293,Nitrite,2001,0.008125,4
DESM_DEST_410610_A,Nitrate,2001,2.600108,26
FRDR06162600,Nitrate,2001,0.615826,12
PL02S0101_0563,Total phosphorus,2001,0.1842,26
SIV9300,Ammonium,2001,0.031037,3
RO21200,Nitrate,2001,0.97184,12
FISW_667,Nitrate,2001,0.118,4
ES020ESPF004300017,Nitrate,2001,3.412192,4
FISW_1542,Total phosphorus,2001,0.007,2
ES091R0428,Nitrate,2001,2.231093,4
IT0561,Phosphate,2001,0.014398,12
FRBSS001CTBH,Nitrate,2001,6.833333,3
FRAR01012000,Nitrate,2001,6.944089,12
NO002-39710,Dissolved organic carbon (DOC),2001,1.9,1
ATFW73200617,Nitrate,2001,0.489437,12
FRFR05005950,Nitrite,2001,0.0305,6
LVL1110100,Nitrate,2001,1.052044,10
RSRW00028,Ammonium,2001,0.138096,11
ATKK30500882,Ammonium,2001,0.01,1
FISW_758,Ammonium,2001,0.013592,4
FISW_440,Total organic carbon (TOC),2001,4.25,1
PT206C8,Nitrate,2001,35.9,2
BG2KA04195MS008,Nitrate,2001,0.24001,4
CZPO1801,Nitrite,2001,0.005,2
ATPG80404452,Nitrite,2001,0.005,1
BG1IS00041MS130,BOD5,2001,13.767,12
CZPLA_10,Total phosphorus,2001,0.13,12
ATFW10000107,Phosphate,2001,0.047125,6
FISW_4633,Total phosphorus,2001,0.0178,4
FRGR04068800,Nitrate,2001,3.339139,12
BG3AR00133MS0010,Phosphate,2001,0.11247,12
FRBSS002MNDU,Nitrate,2001,3.033333,3
FISW_1062,Secchi depth,2001,1.6,5
ATPG40417012,Nitrite,2001,0.005,1
FRBSS002BSSL,Nitrate,2001,1.0,1
RSRW00014,BOD5,2001,4.58,10
FISW_734,Chlorophyll a,2001,32.0,3
NO246-41341,Dissolved organic carbon (DOC),2001,2.2,1
DK114-1421-11,Total phosphorus,2001,0.005,1
DESM_DEMV_200010,Secchi depth,2001,2.3,4
PL01S0801_1356,Total phosphorus,2001,0.5155,22
SKS187000D,Total phosphorus,2001,0.1158,12
FRBSS002EFAM,Nitrate,2001,33.1,1
FISW_865,Nitrate,2001,0.785,4
PT596F263,Nitrite,2001,0.0075,2
NO002-42871,Dissolved organic carbon (DOC),2001,0.385,2
FISW_121,Phosphate,2001,0.0419,18
CZPOD_1152,Total phosphorus,2001,0.24,12
FRDR06162600,Total phosphorus,2001,0.0199,3
PL01S1601_1904,BOD5,2001,3.1167,12
BG1IS00111MS010,Ammonium,2001,0.269021,12
FISW_676,Secchi depth,2001,2.542,7
ATPG32100642,Ammonium,2001,0.005,1
LVG2050100,Nitrate,2001,0.641027,10
FRBSS001MBVK,Nitrate,2001,3.9,4
FRBSS001NUKX,Nitrate,2001,6.966667,9
FISW_422,Secchi depth,2001,4.533,3
ATKK41740012,Nitrate,2001,4.6375,1
SE655209-126937,Total organic carbon (TOC),2001,7.4,3
ITAMS11SG0001,Phosphate,2001,0.006846,10
CZPO4009,Nitrate,2001,4.95,2
RSRW00033,BOD5,2001,2.833333,12
PL01S1601_1918,Ammonium,2001,0.214067,24
SE642140-140640,Nitrate,2001,0.5345,4
FRFR05131200,Nitrate,2001,4.448985,11
LVE0420100,Nitrite,2001,0.0064,8
DESM_BWU04,Total organic carbon (TOC),2001,3.9,13
CZPLA_241,Nitrite,2001,0.07,17
NO212-38518,Total phosphorus,2001,0.023583,12
SE642555-168553,Total organic carbon (TOC),2001,10.925,4
ATFW30900127,Total organic carbon (TOC),2001,1.58722,12
FRBSS001YQEX,Nitrate,2001,0.1,1
CZPVL_3209,BOD5,2001,2.09,12
FISW_133,Nitrate,2001,1.6727,22
SKS600491,Nitrite,2001,0.00625,4
IT05113,Total phosphorus,2001,0.150833,12
FRAR01012000,Phosphate,2001,0.2542,12
ATPG30800592,Nitrate,2001,1.65,1
RO125700,Ammonium,2001,5.131609,12
CYR8-9-5-40,Nitrite,2001,0.00599,2
FISW_412,Nitrate,2001,0.165,2
CZVP8417,Nitrite,2001,0.005,2
CZVB9851,Ammonium,2001,2.0935,2
PL02S0401_0677,Nitrite,2001,0.0151,12
LTR86,Nitrite,2001,0.0874,12
RSRW00043,BOD5,2001,2.06,10
SIV6210,Total phosphorus,2001,0.105,6
HU101178379,BOD5,2001,3.556,25
DESM_DEMV_UECKER_3,Total phosphorus,2001,0.096,26
PL02S1401_1303,Phosphate,2001,0.2627,12
HU101179871,Ammonium,2001,0.100637,26
DESM_NW212350,Phosphate,2001,0.09,13
SKP205899,Ammonium,2001,0.01,1
CHRW-2078,Total phosphorus,2001,0.0416,39
SE642555-168553,Secchi depth,2001,4.33333,3
ATPG32100132,Ammonium,2001,0.0145,1
ATKK40709022,Ammonium,2001,0.005,1
ATPG54206382,Nitrate,2001,4.79,1
ATFW40502017,Phosphate,2001,0.019614,11
SE690530-152405,Total phosphorus,2001,0.0113,11
SE691365-156127,Secchi depth,2001,2.36667,3
FISW_160,Secchi depth,2001,3.5,3
ES050ESPF40801,Phosphate,2001,0.142907,11
FRBSS002HZCV,Nitrate,2001,3.9,2
ATPG54206552,Ammonium,2001,0.005,1
DESM_NW003001,Total organic carbon (TOC),2001,3.4,13
EESJA7021000,Ammonium,2001,0.066659,12
DESM_DESL1620,Nitrate,2001,2.990124,26
ATFW31000177,Nitrate,2001,2.733304,12
PL02S1201_1032,Chlorophyll a,2001,1.8,4
SE652370-156442,Total organic carbon (TOC),2001,12.6417,12
FRBSS001SHRN,Nitrate,2001,40.428571,7
FRBSS002GMPT,Nitrate,2001,1.8,2
FRFR05228000,Phosphate,2001,0.0387,5
PT532A54,Nitrite,2001,0.006,2
ATFW77122002,Nitrate,2001,0.49227,12
SE690617-134197,Nitrate,2001,0.01075,4
ES030ESPFTA55707007,Nitrate,2001,0.701529,4
FISW_620,Phosphate,2001,0.007,1
ITAMS21SG0019,Nitrate,2001,0.311893,10
FRBSS000GQJL,Nitrate,2001,20.9,4
FISW_401,Secchi depth,2001,2.187,8
FISW_582,Chlorophyll a,2001,3.25,2
PL01S0801_1340,Total phosphorus,2001,0.1183,12
RSRW00016,Nitrate,2001,1.070045,11
FRDR06184800,BOD5,2001,1.6838,3
EESJA6880000,Phosphate,2001,0.022417,12
FISW_474,Secchi depth,2001,3.0,2
ES040ESPF000400709,BOD5,2001,1.05,6
FISW_1571,Nitrate,2001,0.038,2
PL02S1401_1331,BOD5,2001,5.9583,12
BERW_03960,Nitrate,2001,3.967865,13
IT09S1255,Ammonium,2001,4.665099,2
FRDR06159000,Total phosphorus,2001,0.0199,3
ES020ESPF004300033,BOD5,2001,2.16667,12
HU101178232,BOD5,2001,3.5416,36
ES020ESPF004300211,Ammonium,2001,0.067558,6
FRBSS002DHZM,Nitrate,2001,6.065,2
SKS601392,Ammonium,2001,0.0525,4
FRBSS001QCRE,Nitrate,2001,4.1,1
PL02S1401_1280,Ammonium,2001,3.297949,12
LV630SKAD11_22604,Nitrate,2001,0.1772,1
NO244-40534,Total organic carbon (TOC),2001,1.5,1
FRER06213800,Nitrate,2001,0.348614,5
CZPP0275,Ammonium,2001,0.05,2
IEMRRS07B042100,Nitrate,2001,2.010614,12
FRHR03068950,Total phosphorus,2001,0.2842,4
FISW_777,Total phosphorus,2001,0.0083,12
LVV0180200,Nitrite,2001,0.006,9
EESJA7548000,Total phosphorus,2001,0.0752,6
ATFW54110017,Total phosphorus,2001,0.025517,12
ES030ESPFTA55707011,BOD5,2001,1.0,4
BG1NV00093MS020,BOD5,2001,1.51,10
SIV4818,Ammonium,2001,0.031037,4
LV013TIRA5_1595,Nitrate,2001,0.0443,1
DESM_BB_NE_0061,Total phosphorus,2001,0.11,50
IT12F135,Nitrate,2001,0.338192,11
FISW_596,Phosphate,2001,0.005,2
FISW_1048,Total organic carbon (TOC),2001,4.35,1
SIV9050,Nitrate,2001,0.777835,6
CZPMO_3636,Chlorophyll a,2001,2.55,12
HU101178357,Nitrate,2001,2.011284,49
ATPG54100322,Nitrite,2001,0.005,1
SIP54380,Nitrite,2001,0.004,1
FRBSS001FLHL,Nitrate,2001,0.2,1
CZVP7008,Ammonium,2001,0.05,2
ES020ESPF004300045,Nitrate,2001,1.472631,4
EESJA4484000,Nitrite,2001,0.0163,12
FRDR06129950,Phosphate,2001,0.0689,2
ATPG61045252,Nitrate,2001,39.475,1
PL01S0701_1220,Ammonium,2001,0.390957,25
PL01S0701_1077,Nitrite,2001,0.0416,12
SE654151-140275,Total phosphorus,2001,0.0113,12
FISW_825,Ammonium,2001,0.009594,4
FISW_941,Secchi depth,2001,4.6,2
SKP110199,Ammonium,2001,0.05,1
FRHR03235250,Nitrite,2001,0.031,11
ATPG61012202,Ammonium,2001,0.005,1
PL02S1201_1016,Total phosphorus,2001,0.2875,12
FRHR03138390,Nitrite,2001,0.0194,11
ATPG20801082,Ammonium,2001,0.00515,1
CZVB9652,Ammonium,2001,0.05,2
FRBSS002NFCB,Nitrate,2001,2.325,4
CZVP7503,Nitrite,2001,0.005,1
BG1IS00031MS090,Ammonium,2001,0.544262,12
RO106500,BOD5,2001,5.8,12
CZPVL_8964,Nitrite,2001,0.03,12
FISW_778,Nitrate,2001,0.1328,10
ES030ESBT03-05-042,Ammonium,2001,1.040119,1
ES020ESPF004300213,BOD5,2001,0.445455,11
LVE0300100,Chlorophyll a,2001,19.9,2
DESM_DEMV_0103430016,Ammonium,2001,0.145909,12
ATPG80224352,Ammonium,2001,0.035625,1
ATPG61047542,Nitrate,2001,64.25,1
FISW_573,Chlorophyll a,2001,2.9,2
ATFW31100017,Total phosphorus,2001,0.081708,6
CZPOH_1001,BOD5,2001,2.85,12
ATPG40418022,Ammonium,2001,0.005,1
FISW_942,Chlorophyll a,2001,3.7,1
EESJA9105000,Nitrate,2001,0.4,1
FISW_133,Chlorophyll a,2001,16.0,1
ES020ESPF004300011,Nitrite,2001,0.020976,2
FISW_2147,Nitrate,2001,1.1628,36
FRBSS000UXAW,Nitrate,2001,19.3,6
FRGR04216000,Chlorophyll a,2001,15.6616,7
ES080ESPFES080-JU002,BOD5,2001,1.0,8
FISW_451,Chlorophyll a,2001,3.533,3
FRBSS000WWBK,Nitrate,2001,71.816667,6
SE703411-148805,Nitrate,2001,0.0666,11
IT09S1264,Nitrate,2001,0.12035,12
FRB2R01004000,Total phosphorus,2001,0.1674,2
CZPB0370,Nitrate,2001,20.87,2
FRDR06006900,BOD5,2001,1.8365,2
SE698918-158665,Nitrate,2001,0.0485,4
FISW_547,Secchi depth,2001,6.9,4
SE661974-144297,Ammonium,2001,0.024185,12
FRBSS000FPYG,Nitrate,2001,37.9,3
FRFR05065000,Nitrite,2001,0.0116,6
SE690530-152405,Ammonium,2001,0.030381,11
PT509A17,Nitrite,2001,0.006,2
ES080ESPFES080-JU202,BOD5,2001,7.72727,11
ES100ESPF110006000,BOD5,2001,7.25,12
FRBSS002FLZZ,Nitrate,2001,20.6,1
PT521A156,Ammonium,2001,0.0256,2
FISW_183,Secchi depth,2001,1.95,2
PL01S0202_0061,Secchi depth,2001,4.3,6
ES080ESPFES080-JU156,BOD5,2001,0.454545,11
ATPG32400492,Nitrite,2001,0.154375,1
DESM_DEBY_2389,Nitrate,2001,3.200133,26
FISW_933,Total organic carbon (TOC),2001,6.55,1
FRBSS000ZFRGGJ,Nitrate,2001,31.25,4
DESM_DEBY_2971,Total organic carbon (TOC),2001,0.9,26
ATFW31000177,Ammonium,2001,0.034364,12
PL01S1301_1724,Ammonium,2001,2.382718,12
SKS602991,Nitrate,2001,10.3975,4
CZVP7503,Nitrate,2001,1.0,1
FISW_848,Total phosphorus,2001,0.061,11
BG1YN00001MS010,Ammonium,2001,0.200599,12
FRDR06158000,BOD5,2001,1.5464,11
ES091R0427,BOD5,2001,2.225,12
FISW_424,Nitrate,2001,0.153,2
FRDR06580316,Nitrite,2001,0.0203,3
HU101179044,BOD5,2001,2.625,24
DESM_DEMV_UECKER_3,Ammonium,2001,0.246846,26
FISW_916,Total organic carbon (TOC),2001,7.15,1
RSRW00030,Ammonium,2001,0.132418,12
FRBSS001NJBQ,Nitrate,2001,11.0,1
ATPG54100392,Nitrate,2001,21.575,1
LVG3030100,Total phosphorus,2001,0.0372,10
FRBSS000UDKH,Nitrate,2001,14.0,1
SE721000-174904,Nitrate,2001,0.0736,12
RSRW00014,Ammonium,2001,0.460825,9
FRHR03257800,Ammonium,2001,0.082649,6
CZPP0291,Nitrate,2001,22.535,2
DEGM_BB_27511090,Nitrate,2001,101.25,2
CZVB9652,Nitrite,2001,0.0931,2
FISW_51,Total phosphorus,2001,0.0129,14
FISW_11,Nitrite,2001,0.0009,8
ATPG70321082,Nitrate,2001,14.0,1
LTL65,Total phosphorus,2001,0.0237,2
FISW_1020,Phosphate,2001,0.0255,22
PL01S1301_1661,Chlorophyll a,2001,1.5,4
NL91_STEVWT,Total phosphorus,2001,0.192,13
ATPG40101012,Ammonium,2001,0.01,1
DESM_BB_SP_0060,Nitrate,2001,1.892879,25
