countryCode,monitoringSiteIdentifier,waterBodyIdentifier,waterBodyName,specialisedZoneType,lon,lat,statusCode
IT,IT16-000106,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,16.38029,41.23222,stable
IT,IT16-000107,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.29392,40.89777,stable
IT,IT16-000110,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.72252,41.08916,stable
IT,IT16-000114,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.24476,40.82693,stable
IT,IT16-000115,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.6878,40.92639,stable
IT,IT16-000116,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.99197,40.79639,stable
IT,IT16-000118,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.39252,41.10361,stable
IT,IT16-000119,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.75391,40.86556,stable
IT,IT16-000122,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.69143,40.74499,stable
IT,IT16-000140,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,18.0406,39.97332,stable
IT,IT16-000141,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.06339,40.29749,stable
IT,IT16-000142,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,17.95643,40.20943,stable
IT,IT16-000144,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,18.166,40.42275,stable
IT,IT16-000145,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,18.04116,40.20277,stable
IT,IT16-000149,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,18.3745,40.23721,stable
IT,IT16-000154,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.16699,40.24332,stable
IT,IT16-000160,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,17.75837,40.31277,stable
IT,IT16-000164,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,16.12529,41.27028,stable
IT,IT16-000165,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.14612,41.19889,stable
IT,IT16-000166,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,16.20807,41.29417,stable
IT,IT16-000168,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.31837,40.85999,stable
IT,IT16-000171,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.03776,41.03281,stable
IT,IT16-000172,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.08815,40.94071,stable
IT,IT16-000173,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.37057,41.02389,stable
IT,IT16-000174,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.13642,40.8725,stable
IT,IT16-000175,IT16AMUG-BRA,MURGIA BRADANICA,groundWaterBody,16.49085,40.92166,stable
IT,IT16-000176,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.57751,40.91,stable
IT,IT16-000177,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.60585,41.05583,stable
IT,IT16-000178,IT16AMUG-BRA,MURGIA BRADANICA,groundWaterBody,16.52752,40.81555,stable
IT,IT16-000180,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.40365,40.80916,stable
IT,IT16-000184,IT16CTAV-CM,TAVOLIERE CENTRO-MERIDIONALE,groundWaterBody,15.67138,41.44584,stable
IT,IT16-000185,IT16CTAV-CM,TAVOLIERE CENTRO-MERIDIONALE,groundWaterBody,15.58362,41.40306,stable
IT,IT16-000192,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,17.90365,40.32388,stable
IT,IT16-000194,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.217,40.02944,stable
IT,IT16-000197,IT16ASALEN-CS,SALENTO CENTRO-SETTENTRIONALE,groundWaterBody,17.60921,40.44332,stable
IT,IT16-000198,IT16AMUG-TA,MURGIA TARANTINA,groundWaterBody,17.26976,40.61805,stable
IT,IT16-000199,IT16AMUG-BRA,MURGIA BRADANICA,groundWaterBody,17.00031,40.69055,stable
IT,IT16-000200,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.43587,40.60999,stable
IT,IT16-000201,IT16AMUG-TA,MURGIA TARANTINA,groundWaterBody,17.42393,40.50444,stable
IT,IT16-000203,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.19962,40.72866,stable
IT,IT16-000204,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.3642,40.72388,stable
IT,IT16-000214,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,17.97491,40.24377,stable
IT,IT16-000221,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.3058,39.86924,stable
IT,IT16-000224,IT16CRI-LE,RIVE DEL LAGO DI LESINA,groundWaterBody,15.37278,41.83612,stable
IT,IT16-001004,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.06977,41.0245,stable
IT,IT16-001006,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,16.97188,41.05762,stable
IT,IT16-001010,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.91372,41.0464,stable
IT,IT16-001011,IT16AMUG-BRA,MURGIA BRADANICA,groundWaterBody,16.71074,40.80166,stable
IT,IT16-001015,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,16.52591,41.01459,stable
IT,IT16-001020,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.25076,40.95166,stable
IT,IT16-001022,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.21956,40.85361,stable
IT,IT16-001023,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.18011,40.94305,stable
IT,IT16-001041,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.46999,40.83592,stable
IT,IT16-001042,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.52354,40.81187,stable
IT,IT16-001045,IT16AMUG-CO,MURGIA COSTIERA,groundWaterBody,17.4348,40.85028,stable
IT,IT16-001073,IT16CTAV-NE,TAVOLIERE NORD-ORIENTALE,groundWaterBody,15.59418,41.5369,stable
IT,IT16-001076,IT16CTAV-SE,TAVOLIERE SUD-ORIENTALE,groundWaterBody,15.80851,41.50556,stable
IT,IT16-001102,IT16CTAV-NW,TAVOLIERE NORD-OCCIDENTALE,groundWaterBody,15.35611,41.66222,stable
IT,IT16-001104,IT16AGAR-CO,GARGANO CENTRO-ORIENTALE,groundWaterBody,15.56127,41.67459,stable
IT,IT16-001107,IT16AGAR-CO,GARGANO CENTRO-ORIENTALE,groundWaterBody,15.84286,41.78811,stable
IT,IT16-001111,IT16AGAR-SE,GARGANO SETTENTRIONALE,groundWaterBody,15.76298,41.84419,stable
IT,IT16-001113,IT16AGAR-CO,GARGANO CENTRO-ORIENTALE,groundWaterBody,16.18454,41.84215,stable
IT,IT16-001114,IT16AGAR-SE,GARGANO SETTENTRIONALE,groundWaterBody,15.81106,41.87355,stable
IT,IT16-001116,IT16AGAR-CO,GARGANO CENTRO-ORIENTALE,groundWaterBody,16.13547,41.90945,stable
IT,IT16-001119,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.00277,40.39721,stable
IT,IT16-001130,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.3172,39.8896,stable
IT,IT16-001132,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.33544,40.11582,stable
IT,IT16-001133,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.27802,39.87416,stable
IT,IT16-001137,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,17.94245,40.3068,stable
IT,IT16-001144,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.18827,40.07167,stable
IT,IT16-001150,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.13774,40.06539,stable
IT,IT16-001151,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.27828,39.91862,stable
IT,IT16-001155,IT16ASALEN-CM,SALENTO CENTRO-MERIDIONALE,groundWaterBody,18.0625,40.11348,stable
IT,IT16-001158,IT16AMUG-BRA,MURGIA BRADANICA,groundWaterBody,16.80074,40.57166,stable
IT,IT16-001159,IT16AMUG-AL,ALTA MURGIA,groundWaterBody,17.36467,40.66965,stable
IT,IT16-001161,IT16ASALEN-CS,SALENTO CENTRO-SETTENTRIONALE,groundWaterBody,17.70225,40.3465,stable
IT,IT16-001163,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,17.46642,40.40376,stable
IT,IT16-001165,IT16ASALEN-CS,SALENTO CENTRO-SETTENTRIONALE,groundWaterBody,17.63955,40.38349,stable
IT,IT16-001170,IT16AMUG-TA,MURGIA TARANTINA,groundWaterBody,17.35475,40.55459,stable
IT,IT16-001178,IT16AMUG-TA,MURGIA TARANTINA,groundWaterBody,17.34872,40.46988,stable
IT,IT16-001180,IT16AMUG-TA,MURGIA TARANTINA,groundWaterBody,17.32774,40.49541,stable
IT,IT16-001182,IT16ASALEN-COS,SALENTO COSTIERO,groundWaterBody,17.68318,40.30652,stable
IT,IT16-001183,IT16AMUG-TA,MURGIA TARANTINA,groundWaterBody,17.24555,40.50347,stable
IT,IT16-001185,IT16AMUG-TA,MURGIA TARANTINA,groundWaterBody,17.3415,40.47697,stable
IT,IT16-001197,IT16AMUG-BRA,MURGIA BRADANICA,groundWaterBody,17.06013,40.71482,stable
IT,IT163,IT03POADDTLA1LO,TRUZZO (LAGO),lakeWaterBody,9.31984,46.36254,stable
IT,IT16-CS03-VP,ITFI015-12SS4T,F. FORTORE,riverWaterBody,15.1758,41.7242,stable
IT,IT16-CS04-VP,ITFR16-084-0216IN7T3,T. SALSOLA,riverWaterBody,15.5002,41.5636,stable
IT,IT16-CS08-VP,ITFR16-08417IN7T2,T. CANDELARO,riverWaterBody,15.589,41.6576,stable
IT,IT16-CS10-VP,ITFR16-08616IN7T2,T. CARAPELLE,riverWaterBody,15.6035,41.2976,stable
IT,IT16-CS12-VP,ITFI020-R16-08816IN7T2,F. OFANTO,riverWaterBody,16.0553,41.2653,stable
IT,IT16-IA01-AP,ITI-I015-16-01ME-4,OCCHITO (FORTORE),lakeWaterBody,14.94825,41.59661,stable
IT,IT16-IA05-VP-AP,ITI-I020-16-02ME-4,LOCONE (MONTE MELILLO),lakeWaterBody,16.00098,41.08978,stable
IT,IT16-LA_LO01,ITI-I020-16-02ME-4,LOCONE (MONTE MELILLO),lakeWaterBody,15.99916,41.09166,stable
IT,IT16-LA_OC01,ITI015_ME_4,INVASO DI OCCHITO,lakeWaterBody,14.94017,41.56383,stable
IT,IT16-VP05,ITFI020-R16-08816IN7T2,F. OFANTO,riverWaterBody,16.2061,41.3337,stable
IT,IT16-VP09,ITFI01216SS4T,F. BRADANO,riverWaterBody,16.7552,40.475,stable
IT,IT17-AGR01-GN01-LK,ITF017_LW-ME-2-GANNANO,GANNANO,lakeWaterBody,16.46371,40.29307,stable
IT,IT17-AGR01-PR01-LK,ITF017_LW-ME-4-PIETRADELPERTUSILLO,PIETRA DEL PERTUSILLO,lakeWaterBody,15.99958,40.27529,stable
IT,IT17-AGR01-SA01-RW,ITF017_RW-18EF07T-SAURO2,SAURO,riverWaterBody,16.1163,40.3434,stable
IT,IT17-BAS02-BS01-RW,ITF017_RW-18SS03D-FBASENTO2,F. BASENTO,riverWaterBody,16.0189,40.5739,stable
IT,IT17-BAS02-BS02-RW,ITF017_RW-16SS03T-FBASENTO1,F. BASENTO,riverWaterBody,16.7815,40.3665,stable
IT,IT17-BAS02-BS03-RW,ITF017_RW-16SS03T-FBASENTO1,F. BASENTO,riverWaterBody,16.5667,40.4317,stable
IT,IT17-BAS02-BS04-RW,ITF017_LW-ME-2-CAMASTRA,CAMASTRA,lakeWaterBody,15.9765,40.521,stable
IT,IT17-BAS02-BSRR01-RW,ITF017_RW-18SS03T-FBASENTO3,F. BASENTO,riverWaterBody,15.7821,40.5923,stable
IT,IT17-BAS02-BSRR02-RW,ITF017_RW-18SS03T-FBASENTO3,F. BASENTO,riverWaterBody,15.846,40.6416,stable
IT,IT17-BAS02-CM01-LK,ITF017_LW-ME-2-CAMASTRA,CAMASTRA,lakeWaterBody,15.99742,40.54293,stable
IT,IT17-CAV04-CVRR01-RW,ITF017_RW-16SS03T-FCAVONE,F. CAVONE,riverWaterBody,16.7267,40.296,stable
IT,IT17-CAV04-CVRR02-RW,ITF017_RW-16SS03T-FCAVONE,F. CAVONE,riverWaterBody,16.467,40.3858,stable
IT,IT17-I012-BR01-RW,ITF017_RW-16SS03T-FBRADANO3,F. BRADANO,riverWaterBody,16.1624,40.7387,stable
IT,IT17-I012-BR02-RW,ITF017_LW-ME-2-SANGIULIANO,SAN GIULIANO,lakeWaterBody,16.4324,40.6392,stable
IT,IT17-I012-BR03-RW,ITF017_RW-16SS03T-FBRADANO2,F. BRADANO,riverWaterBody,16.5791,40.5847,stable
IT,IT17-I012-BR04-RW,ITF017_RW-16SS04T-FBRADANO1,F. BRADANO,riverWaterBody,16.8212,40.4173,stable
IT,IT17-I012-SG02-LK,ITF017_LW-ME-2-SANGIULIANO,SAN GIULIANO,lakeWaterBody,16.53623,40.60963,stable
IT,IT17-I020-OF04-RW,ITF017_RW-16SS02T-TOLIVENTO,T. OLIVENTO,riverWaterBody,15.7553,41.0685,stable
IT,IT17-I020-OFRR01-RW,ITFI020-R16-08816IN7T1,F. OFANTO,riverWaterBody,15.7544,41.0929,stable
IT,IT17-I020-OFRR02-RW,ITF017_RW-18SS03T-FOFANTO2,F. OFANTO,riverWaterBody,15.5455,41.0741,stable
IT,IT17-I024-MC01-LK,ITF017_LW-ME-4-MONTECOTUGNO,MONTE COTUGNO,lakeWaterBody,16.35595,40.17357,stable
IT,IT17-I024-SI01-RW,ITF017_LW-ME-3-COGLIANDRINO,MASSERIA NICODEMO,lakeWaterBody,15.9333,40.0788,stable
IT,IT17-I024-SI03-RW,ITF017_RW-18SS03T-FSINNI1,F. SINNI,riverWaterBody,16.4345,40.1715,stable
IT,IT17-I029-NO01-RW,ITF017_RW-18SS03T-FNOCE,F. NOCE,riverWaterBody,15.767,39.9364,stable
IT,IT181,IT19LW1904343,POMA,lakeWaterBody,13.1015,37.9921,stable
IT,IT182,IT19LW1906114,PRIZZI,lakeWaterBody,13.4069,37.7308,stable
IT,IT183,IT01AL-6_206PI,LAGO GRANDE DI AVIGLIANA,lakeWaterBody,7.388,45.0692,stable
IT,IT184,IT01AL-5_205PI,LAGO PICCOLO DI AVIGLIANA,lakeWaterBody,7.3934,45.0558,stable
IT,IT188,IT01AL-5_209PI,LAGO DI CANDIA,lakeWaterBody,7.9116,45.3247,stable
IT,IT18-I016F0001,IT18LAO2,FIUME LAO,riverWaterBody,15.9774,39.9548,stable
IT,IT18-I016F0002,IT18ARGENTINO1,FIUME ARGENTINO,riverWaterBody,15.9004,39.7988,stable
IT,IT18-I016F0003,IT18LAO1,FIUME LAO,riverWaterBody,15.7982,39.7785,stable
IT,IT18-R18009F0001,IT18RAGANELLO1,TORRENTE RAGANELLO,riverWaterBody,16.466,39.7689,stable
IT,IT18-R18012F0003,IT18COSCILE3,FIUME COSCILE O SIBARI,riverWaterBody,16.2718,39.7344,stable
IT,IT18-R18012F0006,IT18CRATI7,FIUME CRATI,riverWaterBody,16.2234,39.4737,stable
IT,IT18-R18012LA001,IT18L_CECITA1,LAGO DI CECITA,lakeWaterBody,16.53588,39.38874,stable
IT,IT18-R18017F0001,IT18ABATEMARCO1,FIUME ABETAMARCO,riverWaterBody,15.8196,39.7604,stable
IT,IT18-R18030F0001,IT18TRIONTO1,FIUME TRIONTO,riverWaterBody,16.7593,39.6072,stable
IT,IT18-R18030F0002,IT18TRIONTO1,FIUME TRIONTO,riverWaterBody,16.7438,39.5198,stable
IT,IT18-R18042F0001,IT18NICA1,FIUME NICA,riverWaterBody,17.0114,39.4741,stable
IT,IT18-R18047F0002,IT18NETO2,FIUME NETO,riverWaterBody,17.0235,39.1763,stable
IT,IT18-R18047F0003,IT18NETO3,FIUME NETO,riverWaterBody,16.8495,39.188,stable
IT,IT18-R18047LA001,IT18L_AMPOLLINO1,LAGO AMPOLLINO,lakeWaterBody,16.63575,39.20208,stable
IT,IT18-R18047LA002,IT18NETO6,FIUME NETO,riverWaterBody,16.54536,39.33206,stable
IT,IT18-R18047LA003,IT18L_ARVO1,LAGO ARVO,lakeWaterBody,16.50292,39.23946,stable
IT,IT18-R18057F0001,IT18SAVUTO3,FIUME SAVUTO,riverWaterBody,16.5043,39.1636,stable
IT,IT18-R18057F0003,IT18TORBIDOCS,FIUME TORBIDO,riverWaterBody,16.1029,39.0512,stable
IT,IT18-R18060F0001,IT18TACINA2,FIUME TACINA,riverWaterBody,16.8893,39.0724,stable
IT,IT18-R18060F0002,IT18TACINA1,FIUME TACINA,riverWaterBody,16.9083,38.9444,stable
IT,IT18-R18064LA001,IT18L_PASSANTE1,LAGO PASSANTE,lakeWaterBody,16.52013,39.09834,stable
IT,IT18-R18066F0001,IT18CORACE1,FIUME CORACE,riverWaterBody,16.6074,38.8193,stable
IT,IT18-R18066F0002,IT18CORACE2,FIUME CORACE,riverWaterBody,16.5237,38.9728,stable
IT,IT18-R18068F0001,IT18CROCCHIO1,FIUME CROCCHIO,riverWaterBody,16.8346,38.9309,stable
IT,IT18-R18069F0001,IT18AMATO1,FIUME AMATO,riverWaterBody,16.3398,38.8968,stable
IT,IT18-R18069F0002,IT18AMATO1,FIUME AMATO,riverWaterBody,16.286,38.8968,stable
IT,IT18-R18069F0003,IT18AMATO1,FIUME AMATO,riverWaterBody,16.2692,38.8953,stable
IT,IT18-R18071F0001,IT18ESAROKR1,FIUME ESARO DI CROTONE,riverWaterBody,17.1042,39.0715,stable
IT,IT18-R18082F0001,IT18CATANZARO1,FIUMARELLA DI CATANZARO,riverWaterBody,16.6184,38.8249,stable
IT,IT18-R18085F0001,IT18TURRINA1,TORRENTE TURRINA,riverWaterBody,16.2453,38.8538,stable
IT,IT18-R18089F0001,IT18ANGITOLA1,FIUME ANGITOLA,riverWaterBody,16.2141,38.7698,stable
IT,IT18-R18096F0001,IT18MAREPOTAMO1,FIUME MAREPOTAMO,riverWaterBody,16.1252,38.5506,stable
IT,IT18-R18096F0002,IT18MESIMA3,FIUME MESIMA,riverWaterBody,16.0569,38.5282,stable
IT,IT18-R18096F0003,IT18METRAMO1,FIUME METRAMO,riverWaterBody,16.0139,38.4935,stable
IT,IT18-R18096F0004,IT18MESIMA1,FIUME MESIMA,riverWaterBody,15.9689,38.4968,stable
IT,IT18-R18097F0001,IT18ANCINALE1,FIUMARA ANCINALE,riverWaterBody,16.5496,38.6747,stable
IT,IT18-R18097F0002,IT18ANCINALE1,FIUMARA ANCINALE,riverWaterBody,16.4073,38.672,stable
IT,IT18-R18099F0001,IT18RUFFA1,FIUMARA DELLA RUFFA,riverWaterBody,15.8458,38.6463,stable
IT,IT18-R18110F0001,IT18ALLARO1,FIUMARA ALLARO,riverWaterBody,16.4733,38.3491,stable
IT,IT18-R18115F0001,IT18BUDELLO1,FIUMARA BUDELLO,riverWaterBody,15.9082,38.4319,stable
IT,IT18-R18118F0001,IT18MARRO1,TORRENTE MARRO,riverWaterBody,15.9324,38.3653,stable
IT,IT18-R18118F0003,IT18PETRACE1,FIUME PETRACE,riverWaterBody,15.894,38.4154,stable
IT,IT18-R18121F0001,IT18NOVITO1,FIUMARA NOVITO,riverWaterBody,16.2803,38.2524,stable
IT,IT18-R18122LA001,IT18LORDO1,TORRENTE LORDO,riverWaterBody,16.27872,38.29491,stable
IT,IT18-R18131F0001,IT18BONAMICO1,FIUMARA BONAMICO,riverWaterBody,16.16,38.1288,stable
IT,IT18-R18131LN001,IT18BONAMICO2,FIUMARA BONAMICO,riverWaterBody,16.00964,38.155,stable
IT,IT18-R18132F0001,IT18GALLICO1,FIUMARA DI GALLICO,riverWaterBody,15.6514,38.1749,stable
IT,IT18-R18133F0001,IT18AMENDOLEA1,FIUMARA DI AMENDOLEA,riverWaterBody,15.8887,37.9301,stable
IT,IT18-R18134F0001,IT18LAVERDE1,FIUMARA LA VERDE,riverWaterBody,16.139,38.0603,stable
IT,IT18-R18136F0001,IT18CALOPINACE1,FIUMARA DI CALOPINACE,riverWaterBody,15.6898,38.1016,stable
IT,IT19,IT11_R019_TR02_C,FIUME CHIENTI TRATTO 2 C.I._C,riverWaterBody,13.205,43.144,stable
IT,IT194,ITIRPOTI2LN1IN,MAGGIORE (LAGO),lakeWaterBody,8.6257,45.962,stable
IT,IT195,ITIRPOTI2LN1IN,MAGGIORE (LAGO),lakeWaterBody,8.56493,45.8178,stable
IT,IT196,ITIRPOTI2LN1IN,MAGGIORE (LAGO),lakeWaterBody,8.52309,45.8942,stable
IT,IT197,IT01AL-6_202PI,LAGO DI MERGOZZO,lakeWaterBody,8.4644,45.9569,stable
IT,IT199,IT01AL-3_203PI,LAGO D'ORTA,lakeWaterBody,8.3946,45.853,stable
IT,IT19CWC01S08,IT19CW0521,1,coastalWaterBody,12.45973,37.75935,stable
IT,IT19CWC02S05,IT19CW0526,2,coastalWaterBody,12.38632,37.8283,stable
IT,IT19CWC03S02,IT19CW0508,3,coastalWaterBody,12.4666,37.94864,stable
IT,IT19CWC03S03,IT19CW0508,3,coastalWaterBody,12.45482,37.91137,stable
IT,IT19CWC03S04,IT19CW0508,3,coastalWaterBody,12.47218,37.93454,stable
IT,IT19CWC03S05,IT19CW0508,3,coastalWaterBody,12.48711,38.01021,stable
IT,IT19CWC04S03,IT19CW0489,4,coastalWaterBody,12.50674,38.02252,stable
IT,IT19CWC04S05,IT19CW0489,4,coastalWaterBody,12.45759,37.95937,stable
IT,IT19CWC05S02,IT19CW0477,5,coastalWaterBody,12.60493,38.08453,stable
IT,IT19CWC05S03,IT19CW0477,5,coastalWaterBody,12.62628,38.07432,stable
IT,IT19CWC05S05,IT19CW0477,5,coastalWaterBody,12.59691,38.07377,stable
IT,IT19CWC05S08,IT19CW0477,5,coastalWaterBody,12.6468,38.08063,stable
IT,IT19CWC06S08,IT19CW04794,6,coastalWaterBody,12.72026,38.16549,stable
IT,IT19CWC07S05,IT19CW04610,7,coastalWaterBody,12.82277,38.07784,stable
IT,IT19CWC07S08,IT19CW04610,7,coastalWaterBody,12.79872,38.09956,stable
IT,IT19CWC09S02,IT19CW04286,9,coastalWaterBody,13.0521,38.09288,stable
IT,IT19CWC09S03,IT19CW04286,9,coastalWaterBody,13.0643,38.08294,stable
IT,IT19CWC09S04,IT19CW04286,9,coastalWaterBody,13.0521,38.09288,stable
IT,IT19CWC09S08,IT19CW04286,9,coastalWaterBody,13.05571,38.07412,stable
IT,IT19CWC10S08,IT19CW04187,10,coastalWaterBody,13.08512,38.16379,stable
IT,IT19CWC11S05,IT19CW04036,11,coastalWaterBody,13.18153,38.17941,stable
IT,IT19CWC11S08,IT19CW04036,11,coastalWaterBody,13.21251,38.17467,stable
IT,IT19CWC12S02,IT19CW04088,12,coastalWaterBody,13.32392,38.23914,stable
IT,IT19CWC12S03,IT19CW04088,12,coastalWaterBody,13.2735,38.20269,stable
IT,IT19CWC12S04,IT19CW04088,12,coastalWaterBody,13.32611,38.21809,stable
IT,IT19CWC12S05,IT19CW04088,12,coastalWaterBody,13.3205,38.22337,stable
IT,IT19CWC12S08,IT19CW04088,12,coastalWaterBody,13.29622,38.21768,stable
IT,IT19CWC13S05,IT19CW04089,13,coastalWaterBody,13.37274,38.16507,stable
IT,IT19CWC13S08,IT19CW04089,13,coastalWaterBody,13.35486,38.19119,stable
IT,IT19CWC15S02,IT19CW03690,15,coastalWaterBody,13.48721,38.1249,stable
IT,IT19CWC15S03,IT19CW03690,15,coastalWaterBody,13.49628,38.10805,stable
IT,IT19CWC15S04,IT19CW03690,15,coastalWaterBody,13.49314,38.11592,stable
IT,IT19CWC16S08,IT19CW03691,16,coastalWaterBody,13.5242,38.11326,stable
IT,IT19CWC17S03,IT19CW03431,17,coastalWaterBody,13.60189,38.03069,stable
IT,IT19CWC17S05,IT19CW03431,17,coastalWaterBody,13.54622,38.09564,stable
IT,IT19CWC17S08,IT19CW03431,17,coastalWaterBody,13.59999,38.02665,stable
IT,IT19CWC19S02,IT19CW03132,19,coastalWaterBody,13.77563,37.9909,stable
IT,IT19CWC19S03,IT19CW03132,19,coastalWaterBody,13.77643,37.97785,stable
IT,IT19CWC21S05,IT19CW02711,21,coastalWaterBody,14.1505,38.03043,stable
IT,IT19CWC21S08,IT19CW02711,21,coastalWaterBody,14.08592,38.01991,stable
IT,IT19CWC22S02,IT19CW02213,22,coastalWaterBody,14.345,38.03605,stable
IT,IT19CWC22S03,IT19CW02213,22,coastalWaterBody,14.3447,38.02206,stable
IT,IT19CWC22S04,IT19CW02213,22,coastalWaterBody,14.345,38.03605,stable
IT,IT19CWC23S03,IT19CW01614,23,coastalWaterBody,14.62889,38.0731,stable
IT,IT19CWC24S02,IT19CW01515,24,coastalWaterBody,14.77463,38.17415,stable
IT,IT19CWC24S03,IT19CW01515,24,coastalWaterBody,14.82721,38.16363,stable
IT,IT19CWC27S05,IT19CW01317,27,coastalWaterBody,14.95857,38.16659,stable
IT,IT19CWC28S02,IT19CW01124,28,coastalWaterBody,15.09665,38.14055,stable
IT,IT19CWC28S03,IT19CW01124,28,coastalWaterBody,15.10504,38.12667,stable
IT,IT19CWC28S04,IT19CW01124,28,coastalWaterBody,15.09665,38.14055,stable
IT,IT19CWC30S05,IT19CW00626,30,coastalWaterBody,15.23997,38.1761,stable
IT,IT19CWC30S08,IT19CW00626,30,coastalWaterBody,15.23883,38.27057,stable
IT,IT19CWC31S02,IT19CW00618,31,coastalWaterBody,15.27103,38.23123,stable
IT,IT19CWC31S03,IT19CW00618,31,coastalWaterBody,15.2564,38.21194,stable
IT,IT19CWC31S04,IT19CW00618,31,coastalWaterBody,15.26116,38.21881,stable
IT,IT19CWC33S02,IT19CW00119,33,coastalWaterBody,15.51604,38.31394,stable
IT,IT19CWC33S03,IT19CW00119,33,coastalWaterBody,15.49868,38.28847,stable
IT,IT19CWC33S04,IT19CW00119,33,coastalWaterBody,15.51414,38.29745,stable
IT,IT19CWC33S05,IT19CW00119,33,coastalWaterBody,15.5165,38.3031,stable
IT,IT19CWC35S02,IT19CW10222,35,coastalWaterBody,15.48827,38.03899,stable
IT,IT19CWC35S03,IT19CW10222,35,coastalWaterBody,15.47139,38.04802,stable
IT,IT19CWC35S04,IT19CW10222,35,coastalWaterBody,15.47301,38.04716,stable
IT,IT19CWC36S02,IT19CW09723,36,coastalWaterBody,15.32674,37.85426,stable
IT,IT19CWC36S03,IT19CW09723,36,coastalWaterBody,15.30058,37.867,stable
IT,IT19CWC36S04,IT19CW09723,36,coastalWaterBody,15.30294,37.86586,stable
IT,IT19CWC36S08,IT19CW09723,36,coastalWaterBody,15.19873,37.67467,stable
IT,IT19CWC37S02,IT19CW09549,37,coastalWaterBody,15.27477,37.79668,stable
IT,IT19CWC37S03,IT19CW09549,37,coastalWaterBody,15.25749,37.80483,stable
IT,IT19CWC37S04,IT19CW09549,37,coastalWaterBody,15.2593,37.80398,stable
IT,IT19CWC38S08,IT19CW09551,38,coastalWaterBody,15.34801,37.91264,stable
IT,IT19CWC39S02,IT19CW09593,39,coastalWaterBody,15.16177,37.53544,stable
IT,IT19CWC39S03,IT19CW09593,39,coastalWaterBody,15.14493,37.54313,stable
IT,IT19CWC39S04,IT19CW09593,39,coastalWaterBody,15.14631,37.5425,stable
